timestamp,measured_phase_diff
2023-10-01T13:17:21.920141,258.48
2023-10-01T13:17:22.515337,260.92
2023-10-01T13:17:23.080679,261.0
2023-10-01T13:17:23.683924,263.34
2023-10-01T13:17:24.250270,264.24
2023-10-01T13:17:24.853453,266.4
2023-10-01T13:17:25.464914,267.57
2023-10-01T13:17:26.063363,268.65
2023-10-01T13:17:26.633739,266.68
2023-10-01T13:17:27.200364,270.36
2023-10-01T13:17:27.763817,271.08
2023-10-01T13:17:28.327008,273.96
2023-10-01T13:17:28.886345,275.04
2023-10-01T13:17:29.450877,274.77
2023-10-01T13:17:30.054911,277.2
2023-10-01T13:17:30.626720,277.56
2023-10-01T13:17:31.228581,277.92
2023-10-01T13:17:31.789575,280.92
2023-10-01T13:17:32.354600,283.04
2023-10-01T13:17:32.919416,284.58
2023-10-01T13:17:33.529694,286.56
2023-10-01T13:17:34.128072,288.36
2023-10-01T13:17:34.701450,289.08
2023-10-01T13:17:35.265545,289.87
2023-10-01T13:17:35.821252,289.44
2023-10-01T13:17:36.390950,291.38
2023-10-01T13:17:36.950300,292.68
2023-10-01T13:17:37.553983,294.12
2023-10-01T13:17:38.119582,296.28
2023-10-01T13:17:38.723083,298.32
2023-10-01T13:17:39.288798,298.02
2023-10-01T13:17:39.898479,298.08
2023-10-01T13:17:40.497174,299.94
2023-10-01T13:17:41.106855,303.48
2023-10-01T13:17:41.676552,301.5
2023-10-01T13:17:42.276238,304.75
2023-10-01T13:17:42.845927,307.88
2023-10-01T13:17:43.401637,308.52
2023-10-01T13:17:44.011316,306.47
2023-10-01T13:17:44.571018,311.76
2023-10-01T13:17:45.180690,310.42
2023-10-01T13:17:45.739911,313.56
2023-10-01T13:17:46.309615,313.03
2023-10-01T13:17:46.868829,318.24
2023-10-01T13:17:47.438533,315.94
2023-10-01T13:17:47.997742,317.92
2023-10-01T13:17:48.567443,320.76
2023-10-01T13:17:49.166138,320.76
2023-10-01T13:17:49.731854,322.56
2023-10-01T13:17:50.341536,321.48
2023-10-01T13:17:50.900754,326.52
2023-10-01T13:17:51.510437,326.88
2023-10-01T13:17:52.109132,328.35
2023-10-01T13:17:52.674848,327.96
2023-10-01T13:17:53.244550,330.51
2023-10-01T13:17:53.843239,333.36
2023-10-01T13:17:54.452918,333.72
2023-10-01T13:17:55.052599,335.86
2023-10-01T13:17:55.618308,335.16
2023-10-01T13:17:56.227989,334.83
2023-10-01T13:17:56.787207,337.72
2023-10-01T13:17:57.356907,339.48
2023-10-01T13:17:57.955604,339.86
2023-10-01T13:17:58.525307,341.58
2023-10-01T13:17:59.124986,344.16
2023-10-01T13:17:59.690697,342.77
2023-10-01T13:18:00.260400,343.52
2023-10-01T13:18:00.858588,348.48
2023-10-01T13:18:01.468267,349.56
2023-10-01T13:18:02.077943,350.63
2023-10-01T13:18:02.633657,352.8
2023-10-01T13:18:03.203361,352.09
2023-10-01T13:18:03.802054,352.8
2023-10-01T13:18:04.368260,356.76
2023-10-01T13:18:04.977938,355.32
2023-10-01T13:18:05.576132,356.04
2023-10-01T13:18:06.145835,0.36
2023-10-01T13:18:06.745031,0.71928
2023-10-01T13:18:07.311744,2.87
2023-10-01T13:18:07.881446,2.88
2023-10-01T13:18:08.440664,5.41
2023-10-01T13:18:09.010365,6.84
2023-10-01T13:18:09.569083,7.56
2023-10-01T13:18:10.178765,9.7
2023-10-01T13:18:10.777461,9.35
2023-10-01T13:18:11.387140,12.6
2023-10-01T13:18:11.956839,11.16
2023-10-01T13:18:12.556519,13.63
2023-10-01T13:18:13.156201,15.5
2023-10-01T13:18:13.723405,16.56
2023-10-01T13:18:14.313095,17.64
2023-10-01T13:18:14.870805,18.34
2023-10-01T13:18:15.440507,21.26
2023-10-01T13:18:16.038701,21.2
2023-10-01T13:18:16.648383,24.46
2023-10-01T13:18:17.218079,24.89
2023-10-01T13:18:17.773788,27.72
2023-10-01T13:18:18.383465,27.0
2023-10-01T13:18:18.982164,29.61
2023-10-01T13:18:19.547879,30.24
2023-10-01T13:18:20.157560,31.71
2023-10-01T13:18:20.717262,32.73
2023-10-01T13:18:21.326937,35.28
2023-10-01T13:18:21.886640,36.36
2023-10-01T13:18:22.456335,37.08
2023-10-01T13:18:23.054530,37.08
2023-10-01T13:18:23.620246,39.96
2023-10-01T13:18:24.189946,40.68
2023-10-01T13:18:24.749167,42.04
2023-10-01T13:18:25.358848,42.84
2023-10-01T13:18:25.918550,45.0
2023-10-01T13:18:26.482992,46.8
2023-10-01T13:18:27.047968,47.07
2023-10-01T13:18:27.651101,48.6
2023-10-01T13:18:28.261334,50.4
2023-10-01T13:18:28.821270,50.76
2023-10-01T13:18:29.430949,52.1
2023-10-01T13:18:29.990650,52.46
2023-10-01T13:18:30.600326,55.74
2023-10-01T13:18:31.159544,55.5
2023-10-01T13:18:31.769226,58.26
2023-10-01T13:18:32.328928,61.56
2023-10-01T13:18:32.938604,61.02
2023-10-01T13:18:33.498884,62.28
2023-10-01T13:18:34.102288,63.89
2023-10-01T13:18:34.668131,66.51
2023-10-01T13:18:35.271384,66.47
2023-10-01T13:18:35.880317,67.75
2023-10-01T13:18:36.490449,70.92
2023-10-01T13:18:37.093441,71.28
2023-10-01T13:18:37.656707,73.01
2023-10-01T13:18:38.254945,73.37
2023-10-01T13:18:38.828587,74.59
2023-10-01T13:18:39.424268,77.04
2023-10-01T13:18:40.029330,78.2
2023-10-01T13:18:40.640573,77.94
2023-10-01T13:18:41.238356,81.88
2023-10-01T13:18:41.848601,81.72
2023-10-01T13:18:42.448117,83.16
2023-10-01T13:18:43.058437,83.69
2023-10-01T13:18:43.627172,86.04
2023-10-01T13:18:44.229127,85.77
2023-10-01T13:18:44.827045,86.76
2023-10-01T13:18:45.437153,88.38
2023-10-01T13:18:46.036531,89.19
2023-10-01T13:18:46.641451,92.16
2023-10-01T13:18:47.246662,95.04
2023-10-01T13:18:47.857896,97.1
2023-10-01T13:18:48.455765,97.2
2023-10-01T13:18:49.067296,101.62
2023-10-01T13:18:49.630499,99.1
2023-10-01T13:18:50.189982,99.0
2023-10-01T13:18:50.755566,103.99
2023-10-01T13:18:51.358639,103.58
2023-10-01T13:18:51.928526,106.56
2023-10-01T13:18:52.527978,106.92
2023-10-01T13:18:53.098435,106.92
2023-10-01T13:18:53.666704,107.64
2023-10-01T13:18:54.222824,111.02
2023-10-01T13:18:54.787528,109.69
2023-10-01T13:18:55.351913,113.4
2023-10-01T13:18:55.916400,112.84
2023-10-01T13:18:56.480548,113.76
2023-10-01T13:18:57.053877,114.97
2023-10-01T13:18:57.648608,116.41
2023-10-01T13:18:58.224251,117.84
2023-10-01T13:18:58.778877,119.88
2023-10-01T13:18:59.388532,120.6
2023-10-01T13:18:59.986993,122.4
2023-10-01T13:19:00.557253,123.12
2023-10-01T13:19:01.117427,126.0
2023-10-01T13:19:01.688429,126.36
2023-10-01T13:19:02.285348,128.29
2023-10-01T13:19:02.857226,132.29
2023-10-01T13:19:03.460369,132.48
2023-10-01T13:19:04.027247,133.2
2023-10-01T13:19:04.590290,132.89
2023-10-01T13:19:05.153796,135.0
2023-10-01T13:19:05.752591,137.16
2023-10-01T13:19:06.318177,137.88
2023-10-01T13:19:06.887736,140.76
2023-10-01T13:19:07.486602,138.82
2023-10-01T13:19:08.099168,142.56
2023-10-01T13:19:08.663893,142.92
2023-10-01T13:19:09.228052,144.0
2023-10-01T13:19:09.785610,145.95
2023-10-01T13:19:10.357911,147.96
2023-10-01T13:19:10.953790,152.17
2023-10-01T13:19:11.520117,150.84
2023-10-01T13:19:12.123268,153.51
2023-10-01T13:19:12.728051,153.41
2023-10-01T13:19:13.298630,156.19
2023-10-01T13:19:13.898561,157.32
2023-10-01T13:19:14.507228,155.93
2023-10-01T13:19:15.107538,160.92
2023-10-01T13:19:15.672458,162.16
2023-10-01T13:19:16.276556,162.36
2023-10-01T13:19:16.888643,164.29
2023-10-01T13:19:17.485536,166.68
2023-10-01T13:19:18.098489,167.04
2023-10-01T13:19:18.656208,168.69
2023-10-01T13:19:19.225814,168.12
2023-10-01T13:19:19.784891,169.56
2023-10-01T13:19:20.349581,169.56
2023-10-01T13:19:20.913902,172.99
2023-10-01T13:19:21.517620,175.14
2023-10-01T13:19:22.130475,176.94
2023-10-01T13:19:22.697110,174.97
2023-10-01T13:19:23.298641,178.56
2023-10-01T13:19:23.857374,179.64
2023-10-01T13:19:24.468547,180.72
2023-10-01T13:19:25.066451,183.96
2023-10-01T13:19:25.670566,183.78
2023-10-01T13:19:26.283518,187.02
2023-10-01T13:19:26.887930,187.03
2023-10-01T13:19:27.445584,188.64
2023-10-01T13:19:28.018248,187.73
2023-10-01T13:19:28.613746,192.96
2023-10-01T13:19:29.178856,194.4
2023-10-01T13:19:29.783150,195.12
2023-10-01T13:19:30.358263,193.49
2023-10-01T13:19:30.960701,197.1
2023-10-01T13:19:31.557303,195.48
2023-10-01T13:19:32.167346,199.64
2023-10-01T13:19:32.727394,200.88
2023-10-01T13:19:33.298630,202.16
2023-10-01T13:19:33.857121,202.16
2023-10-01T13:19:34.421204,204.28
2023-10-01T13:19:35.032238,205.87
2023-10-01T13:19:35.598488,207.72
2023-10-01T13:19:36.154475,207.36
2023-10-01T13:19:36.719938,210.09
2023-10-01T13:19:37.326925,211.59
2023-10-01T13:19:37.888110,211.38
2023-10-01T13:19:38.497201,213.84
2023-10-01T13:19:39.058358,214.38
2023-10-01T13:19:39.666719,214.21
2023-10-01T13:19:40.227080,218.16
2023-10-01T13:19:40.838654,220.26
2023-10-01T13:19:41.396110,218.88
2023-10-01T13:19:41.968555,221.93
2023-10-01T13:19:42.525041,223.2
2023-10-01T13:19:43.090123,222.98
2023-10-01T13:19:43.693384,228.07
2023-10-01T13:19:44.259285,228.24
2023-10-01T13:19:44.868782,230.37
2023-10-01T13:19:45.467618,229.68
2023-10-01T13:19:46.077818,231.25
2023-10-01T13:19:46.676548,231.58
2023-10-01T13:19:47.281734,231.84
2023-10-01T13:19:47.847766,234.0
2023-10-01T13:19:48.451043,236.16
2023-10-01T13:19:49.016767,238.2
2023-10-01T13:19:49.620548,238.92
2023-10-01T13:19:50.225111,240.6
2023-10-01T13:19:50.798670,241.68
2023-10-01T13:19:51.355767,243.0
2023-10-01T13:19:51.927388,242.4
2023-10-01T13:19:52.488583,244.08
2023-10-01T13:19:53.048526,246.85
2023-10-01T13:19:53.658786,247.93
2023-10-01T13:19:54.260261,249.23
2023-10-01T13:19:54.861458,248.62
2023-10-01T13:19:55.466661,252.97
2023-10-01T13:19:56.080199,252.36
2023-10-01T13:19:56.643811,254.52
2023-10-01T13:19:57.207243,256.32
2023-10-01T13:19:57.766631,257.04
2023-10-01T13:19:58.377403,257.76
2023-10-01T13:19:58.935118,258.84
2023-10-01T13:19:59.508322,260.28
2023-10-01T13:20:00.110400,262.08
2023-10-01T13:20:00.677268,261.72
2023-10-01T13:20:01.233434,264.86
2023-10-01T13:20:01.797726,265.49
2023-10-01T13:20:02.368650,267.12
2023-10-01T13:20:02.965925,270.99
2023-10-01T13:20:03.538591,268.56
2023-10-01T13:20:04.135236,268.92
2023-10-01T13:20:04.739987,272.88
2023-10-01T13:20:05.344852,273.24
2023-10-01T13:20:05.917259,274.68
2023-10-01T13:20:06.480242,276.37
2023-10-01T13:20:07.039123,277.56
2023-10-01T13:20:07.604770,278.64
2023-10-01T13:20:08.169600,280.8
2023-10-01T13:20:08.732976,280.08
2023-10-01T13:20:09.297736,282.73
2023-10-01T13:20:09.908645,283.04
2023-10-01T13:20:10.466615,285.9
2023-10-01T13:20:11.078549,285.90999999999997
2023-10-01T13:20:11.635847,287.28
2023-10-01T13:20:12.239438,288.29
2023-10-01T13:20:12.844156,289.44
2023-10-01T13:20:13.409618,292.97
2023-10-01T13:20:14.013435,294.84000000000003
2023-10-01T13:20:14.586866,293.63
2023-10-01T13:20:15.153871,298.68
2023-10-01T13:20:15.767489,296.51
2023-10-01T13:20:16.338697,296.28
2023-10-01T13:20:16.936942,298.56
2023-10-01T13:20:17.542181,301.32
2023-10-01T13:20:18.107412,301.26
2023-10-01T13:20:18.720347,301.38
2023-10-01T13:20:19.276637,305.33
2023-10-01T13:20:19.888754,305.69
2023-10-01T13:20:20.484829,307.65
2023-10-01T13:20:21.058312,306.36
2023-10-01T13:20:21.658537,311.2
2023-10-01T13:20:22.220417,310.78
2023-10-01T13:20:22.784083,311.86
2023-10-01T13:20:23.349549,313.56
2023-10-01T13:20:23.960691,312.0
2023-10-01T13:20:24.556806,316.84000000000003
2023-10-01T13:20:25.170584,318.24
2023-10-01T13:20:25.766730,318.64
2023-10-01T13:20:26.338709,319.82
2023-10-01T13:20:26.936175,321.12
2023-10-01T13:20:27.548662,323.28
2023-10-01T13:20:28.106342,325.3
2023-10-01T13:20:28.671623,325.8
2023-10-01T13:20:29.237074,327.17
2023-10-01T13:20:29.808252,325.08
2023-10-01T13:20:30.364054,327.04
2023-10-01T13:20:30.928641,329.07
2023-10-01T13:20:31.497264,330.87
2023-10-01T13:20:32.096687,332.28
2023-10-01T13:20:32.706831,335.88
2023-10-01T13:20:33.306752,335.86
2023-10-01T13:20:33.878359,339.08
2023-10-01T13:20:34.436676,338.04
2023-10-01T13:20:35.040205,338.76
2023-10-01T13:20:35.605977,338.38
2023-10-01T13:20:36.175206,340.2
2023-10-01T13:20:36.773722,343.78
2023-10-01T13:20:37.348366,346.14
2023-10-01T13:20:37.908752,347.75
2023-10-01T13:20:38.468166,345.28
2023-10-01T13:20:39.078600,346.68
2023-10-01T13:20:39.646930,351.0
2023-10-01T13:20:40.241112,351.36
2023-10-01T13:20:40.806785,352.08
2023-10-01T13:20:41.372189,353.52
2023-10-01T13:20:41.974946,353.19
2023-10-01T13:20:42.579773,354.96
2023-10-01T13:20:43.184442,356.76
2023-10-01T13:20:43.798750,357.13
2023-10-01T13:20:44.398818,358.92
2023-10-01T13:20:44.968644,2.16
2023-10-01T13:20:45.528624,1.8
2023-10-01T13:20:46.088578,4.69
2023-10-01T13:20:46.658556,4.68
2023-10-01T13:20:47.218582,6.84
2023-10-01T13:20:47.828742,7.92
2023-10-01T13:20:48.430621,8.64
2023-10-01T13:20:49.000618,10.08
2023-10-01T13:20:49.602033,10.8
2023-10-01T13:20:50.207232,13.39
2023-10-01T13:20:50.766275,14.41
2023-10-01T13:20:51.378842,14.04
2023-10-01T13:20:51.974304,16.56
2023-10-01T13:20:52.547513,16.2
2023-10-01T13:20:53.150818,18.36
2023-10-01T13:20:53.717435,21.26
2023-10-01T13:20:54.318742,22.63
2023-10-01T13:20:54.878392,23.76
2023-10-01T13:20:55.488666,22.68
2023-10-01T13:20:56.086627,25.17
2023-10-01T13:20:56.658582,25.56
2023-10-01T13:20:57.216840,24.84
2023-10-01T13:20:57.790882,27.69
2023-10-01T13:20:58.346170,27.36
2023-10-01T13:20:58.954032,31.71
2023-10-01T13:20:59.520510,32.43
2023-10-01T13:21:00.079692,33.12
2023-10-01T13:21:00.644333,34.95
2023-10-01T13:21:01.208140,36.0
2023-10-01T13:21:01.817620,34.92
2023-10-01T13:21:02.377999,37.01
2023-10-01T13:21:02.947288,38.48
2023-10-01T13:21:03.506681,41.4
2023-10-01T13:21:04.080704,42.48
2023-10-01T13:21:04.635711,42.12
2023-10-01T13:21:05.239196,45.0
2023-10-01T13:21:05.805150,44.28
2023-10-01T13:21:06.369508,45.72
2023-10-01T13:21:06.933721,46.44
2023-10-01T13:21:07.498480,46.39
2023-10-01T13:21:08.070668,50.76
2023-10-01T13:21:08.627412,50.04
2023-10-01T13:21:09.231419,51.94
2023-10-01T13:21:09.796556,54.31
2023-10-01T13:21:10.368754,55.08
2023-10-01T13:21:10.968702,57.47
2023-10-01T13:21:11.577426,56.17
2023-10-01T13:21:12.135583,60.84
2023-10-01T13:21:12.738679,58.92
2023-10-01T13:21:13.348750,62.64
2023-10-01T13:21:13.917848,60.72
2023-10-01T13:21:14.478706,61.92
2023-10-01T13:21:15.043791,63.95
2023-10-01T13:21:15.610680,64.08
2023-10-01T13:21:16.167617,66.73
2023-10-01T13:21:16.731480,68.83
2023-10-01T13:21:17.335291,69.34
2023-10-01T13:21:17.940450,69.12
2023-10-01T13:21:18.507266,71.93
2023-10-01T13:21:19.117380,74.52
2023-10-01T13:21:19.690848,73.62
2023-10-01T13:21:20.307556,76.09
2023-10-01T13:21:20.864082,76.24
2023-10-01T13:21:21.438321,77.04
2023-10-01T13:21:22.037435,80.64
2023-10-01T13:21:22.598142,79.04
2023-10-01T13:21:23.167750,82.08
2023-10-01T13:21:23.727757,83.77
2023-10-01T13:21:24.330546,84.6
2023-10-01T13:21:24.896985,86.4
2023-10-01T13:21:25.507007,86.04
2023-10-01T13:21:26.065383,87.94
2023-10-01T13:21:26.630106,89.64
2023-10-01T13:21:27.194609,90.36
2023-10-01T13:21:27.758614,91.8
2023-10-01T13:21:28.328831,93.87
2023-10-01T13:21:28.887771,95.21
2023-10-01T13:21:29.498720,95.14
2023-10-01T13:21:30.057142,96.84
2023-10-01T13:21:30.628651,99.48
2023-10-01T13:21:31.186240,99.72
2023-10-01T13:21:31.797619,101.52
2023-10-01T13:21:32.394630,100.7
2023-10-01T13:21:32.960698,102.24
2023-10-01T13:21:33.534016,106.24
2023-10-01T13:21:34.089290,106.45
2023-10-01T13:21:34.653707,107.28
2023-10-01T13:21:35.228154,108.54
2023-10-01T13:21:35.827566,109.69
2023-10-01T13:21:36.387057,110.52
2023-10-01T13:21:36.958692,112.68
2023-10-01T13:21:37.516290,113.87
2023-10-01T13:21:38.119802,117.72
2023-10-01T13:21:38.685546,117.36
2023-10-01T13:21:39.298828,117.49
2023-10-01T13:21:39.858822,120.0
2023-10-01T13:21:40.465336,121.32
2023-10-01T13:21:41.067411,122.04
2023-10-01T13:21:41.634051,122.39
2023-10-01T13:21:42.200584,123.85
2023-10-01T13:21:42.758823,126.72
2023-10-01T13:21:43.368886,128.03
2023-10-01T13:21:43.927572,128.16
2023-10-01T13:21:44.497453,130.68
2023-10-01T13:21:45.064093,131.4
2023-10-01T13:21:45.627366,131.76
2023-10-01T13:21:46.190730,133.2
2023-10-01T13:21:46.750849,136.35
2023-10-01T13:21:47.358811,136.08
2023-10-01T13:21:47.918502,136.66
2023-10-01T13:21:48.487527,138.6
2023-10-01T13:21:49.047602,139.54
2023-10-01T13:21:49.617952,141.62
2023-10-01T13:21:50.176409,144.43
2023-10-01T13:21:50.779780,144.72
2023-10-01T13:21:51.346020,144.58
2023-10-01T13:21:51.957031,147.03
2023-10-01T13:21:52.520553,146.95
2023-10-01T13:21:53.118735,149.76
2023-10-01T13:21:53.684381,151.98
2023-10-01T13:21:54.248872,150.69
2023-10-01T13:21:54.818476,154.29
2023-10-01T13:21:55.377820,153.51
2023-10-01T13:21:55.988333,155.16
2023-10-01T13:21:56.547263,156.96
2023-10-01T13:21:57.118674,158.64
2023-10-01T13:21:57.676436,158.76
2023-10-01T13:21:58.240403,161.44
2023-10-01T13:21:58.844098,163.24
2023-10-01T13:21:59.409774,165.24
2023-10-01T13:21:59.974056,164.88
2023-10-01T13:22:00.538444,166.32
2023-10-01T13:22:01.103144,168.67
2023-10-01T13:22:01.667467,169.37
2023-10-01T13:22:02.232167,170.07
2023-10-01T13:22:02.796392,172.44
2023-10-01T13:22:03.408826,172.8
2023-10-01T13:22:03.965804,174.6
2023-10-01T13:22:04.579346,175.32
2023-10-01T13:22:05.135143,176.22
2023-10-01T13:22:05.707102,179.46
2023-10-01T13:22:06.263869,180.72
2023-10-01T13:22:06.827884,181.8
2023-10-01T13:22:07.398830,182.71
2023-10-01T13:22:07.964186,184.14
2023-10-01T13:22:08.530710,183.6
2023-10-01T13:22:09.090713,186.12
2023-10-01T13:22:09.696934,187.92
2023-10-01T13:22:10.255869,190.27
2023-10-01T13:22:10.868907,190.08
2023-10-01T13:22:11.425259,192.43
2023-10-01T13:22:11.999374,193.13
2023-10-01T13:22:12.600968,195.28
2023-10-01T13:22:13.164139,195.32
2023-10-01T13:22:13.723445,196.23
2023-10-01T13:22:14.287402,198.23
2023-10-01T13:22:14.898899,198.36
2023-10-01T13:22:15.496071,201.6
2023-10-01T13:22:16.108725,204.17
2023-10-01T13:22:16.666494,204.17
2023-10-01T13:22:17.231089,205.0
2023-10-01T13:22:17.795450,207.31
2023-10-01T13:22:18.398879,206.79
2023-10-01T13:22:18.964524,209.52
2023-10-01T13:22:19.568310,211.87
2023-10-01T13:22:20.134062,213.63
2023-10-01T13:22:20.710752,212.4
2023-10-01T13:22:21.308195,212.25
2023-10-01T13:22:21.867357,217.8
2023-10-01T13:22:22.478805,217.8
2023-10-01T13:22:23.037392,218.16
2023-10-01T13:22:23.608681,221.94
2023-10-01T13:22:24.166764,222.43
2023-10-01T13:22:24.730382,222.84
2023-10-01T13:22:25.333762,223.2
2023-10-01T13:22:25.938798,224.91
2023-10-01T13:22:26.504567,225.76
2023-10-01T13:22:27.071052,228.8
2023-10-01T13:22:27.620814,229.91
2023-10-01T13:22:28.187397,231.48
2023-10-01T13:22:28.780927,232.56
2023-10-01T13:22:29.346917,232.92
2023-10-01T13:22:29.918830,234.36
2023-10-01T13:22:30.515308,238.56
2023-10-01T13:22:31.119584,235.44
2023-10-01T13:22:31.686129,237.6
2023-10-01T13:22:32.297699,239.88
2023-10-01T13:22:32.898838,241.2
2023-10-01T13:22:33.498809,243.36
2023-10-01T13:22:34.064086,244.32
2023-10-01T13:22:34.630296,247.45
2023-10-01T13:22:35.180441,246.73
2023-10-01T13:22:35.738058,248.87
2023-10-01T13:22:36.307687,250.7
2023-10-01T13:22:36.905355,249.48
2023-10-01T13:22:37.470888,251.64
2023-10-01T13:22:38.044329,252.72
2023-10-01T13:22:38.607632,253.8
2023-10-01T13:22:39.210779,255.45
2023-10-01T13:22:39.769694,259.92
2023-10-01T13:22:40.377664,260.28
2023-10-01T13:22:40.938829,259.92
2023-10-01T13:22:41.508812,262.61
2023-10-01T13:22:42.067268,264.24
2023-10-01T13:22:42.678730,263.16
2023-10-01T13:22:43.236712,265.34
2023-10-01T13:22:43.848820,265.96
2023-10-01T13:22:44.412065,268.47
2023-10-01T13:22:45.017479,270.72
2023-10-01T13:22:45.580579,272.52
2023-10-01T13:22:46.179285,271.53
2023-10-01T13:22:46.744478,271.26
2023-10-01T13:22:47.308926,276.31
2023-10-01T13:22:47.878890,275.76
2023-10-01T13:22:48.477408,277.56
2023-10-01T13:22:49.048739,280.64
2023-10-01T13:22:49.606883,280.36
2023-10-01T13:22:50.210741,281.6
2023-10-01T13:22:50.776879,283.32
2023-10-01T13:22:51.348244,283.47
2023-10-01T13:22:51.914262,285.48
2023-10-01T13:22:52.470494,288.0
2023-10-01T13:22:53.034624,290.88
2023-10-01T13:22:53.638479,290.88
2023-10-01T13:22:54.211099,289.8
2023-10-01T13:22:54.807272,292.32
2023-10-01T13:22:55.378907,294.12
2023-10-01T13:22:55.937877,293.76
2023-10-01T13:22:56.508843,294.19
2023-10-01T13:22:57.105580,298.32
2023-10-01T13:22:57.670984,297.6
2023-10-01T13:22:58.235543,302.17
2023-10-01T13:22:58.838916,299.88
2023-10-01T13:22:59.404925,300.72
2023-10-01T13:23:00.008562,303.06
2023-10-01T13:23:00.574089,304.56
2023-10-01T13:23:01.177885,305.08
2023-10-01T13:23:01.743982,305.39
2023-10-01T13:23:02.347444,308.15999999999997
2023-10-01T13:23:02.960885,310.68
2023-10-01T13:23:03.517547,309.96
2023-10-01T13:23:04.130818,315.36
2023-10-01T13:23:04.694147,313.92
2023-10-01T13:23:05.298321,312.84000000000003
2023-10-01T13:23:05.855941,317.8
2023-10-01T13:23:06.467649,317.92
2023-10-01T13:23:07.068900,318.84000000000003
2023-10-01T13:23:07.629955,318.56
2023-10-01T13:23:08.234510,323.57
2023-10-01T13:23:08.808986,321.84000000000003
2023-10-01T13:23:09.363669,324.72
2023-10-01T13:23:09.928955,325.77
2023-10-01T13:23:10.497502,325.8
2023-10-01T13:23:11.057329,327.21
2023-10-01T13:23:11.627096,328.68
2023-10-01T13:23:12.190781,330.63
2023-10-01T13:23:12.750962,331.84
2023-10-01T13:23:13.315255,333.36
2023-10-01T13:23:13.928402,333.03
2023-10-01T13:23:14.488871,335.52
2023-10-01T13:23:15.088691,339.8
